gene_id	chrom	start	end	strand
ENSG00000172164	8	121547985	121825513	-1
ENSG00000188710	9	133768815	133769225	-1
ENSG00000163812	3	44956749	45017677	-1
ENSG00000130720	9	133777825	133814673	-1
ENSG00000171159	9	130922539	130926207	1
ENSG00000109452	4	142944313	143768585	-1
ENSG00000178764	8	123793633	123986750	1
ENSG00000174231	17	1553923	1588176	-1
ENSG00000074966	4	48068410	48136273	-1
ENSG00000148337	9	130928343	130966662	-1
ENSG00000115523	2	85912298	85925977	1
ENSG00000175054	3	142168077	142297668	-1
ENSG00000175857	5	57787262	57792917	1
ENSG00000168116	6	56911347	56920023	1
ENSG00000186910	14	94908801	94919127	-1
ENSG00000050555	9	133884469	133969860	1
ENSG00000152932	5	57878048	58155213	1
ENSG00000138483	3	107096188	107097481	1
ENSG00000138439	2	203499901	203634480	1
ENSG00000170054	14	94929054	94946026	-1
ENSG00000114439	3	107241783	107530171	1
ENSG00000136986	8	124025458	124054663	-1
ENSG00000166483	11	9595228	9615004	1
ENSG00000131188	5	176873446	176883283	1
ENSG00000135605	4	48137800	48271881	-1
ENSG00000113758	5	176883609	176901402	-1
ENSG00000127423	1	26158414	26185903	-1
ENSG00000158106	8	144451057	144466390	1
ENSG00000112200	6	56951642	57035105	1
ENSG00000182749	1	26187701	26197744	-1
ENSG00000051825	12	123636867	123728561	-1
ENSG00000117632	1	26210672	26233482	-1
ENSG00000010818	6	143072604	143266338	-1
ENSG00000133789	11	9685624	9774538	1
ENSG00000120727	5	138677276	138705406	1
ENSG00000113448	5	58264865	59817947	-1
ENSG00000014164	8	144519825	144623623	-1
ENSG00000169507	2	165752696	165812035	-1
ENSG00000184350	11	3248883	3253616	-1
ENSG00000126878	9	133971863	133998539	1
ENSG00000005801	11	3360491	3400448	-1
ENSG00000104518	8	144635377	144645232	1
ENSG00000168874	2	85978467	86015189	1
ENSG00000075914	3	45016733	45077558	1
ENSG00000196923	5	176910395	176924607	-1
ENSG00000146416	6	143381633	143661441	1
ENSG00000156787	8	124054208	124164393	1
ENSG00000092978	1	217600334	217804424	-1
ENSG00000131233	1	39330175	39347289	-1
ENSG00000185561	17	1611064	1613732	-1
ENSG00000158006	1	26286258	26324648	-1
ENSG00000132670	20	2844830	3019722	1
ENSG00000165953	14	94953611	94984181	-1
ENSG00000170185	4	144106070	144144983	1
ENSG00000115525	2	86066267	86116137	-1
ENSG00000120756	3	142315229	142432506	1
ENSG00000167716	17	1619817	1641893	1
ENSG00000153253	2	165944032	166060577	-1
ENSG00000100665	14	95027428	95036250	1
ENSG00000117298	1	21543740	21671997	-1
ENSG00000158315	1	39351479	39407471	-1
ENSG00000133812	11	9800214	10315754	-1
ENSG00000170222	17	10600911	10614550	1
ENSG00000025434	11	47269851	47290396	1
ENSG00000188488	14	95027779	95059457	1
ENSG00000170476	5	138723169	138725770	-1
ENSG00000162814	1	217804666	218045038	1
ENSG00000189007	6	143748126	143771810	-1
ENSG00000167311	11	3659733	3663546	-1
ENSG00000144935	3	142442916	142526730	1
ENSG00000163815	3	45043040	45077563	1
ENSG00000158008	1	26346375	26362955	1
ENSG00000109458	4	144257915	144395721	1
ENSG00000163814	3	45123770	45187914	-1
ENSG00000130921	12	123717463	123742506	1
ENSG00000126883	9	134000948	134110057	1
ENSG00000174574	1	39456895	39471731	1
ENSG00000129744	11	3666358	3685646	1
ENSG00000145248	4	48485360	48491213	1
ENSG00000182223	4	48492269	48509084	1
ENSG00000129749	11	3686817	3692614	-1
ENSG00000187824	17	10602332	10633633	-1
ENSG00000067533	1	218458629	218511325	1
ENSG00000034693	6	143771944	143811147	1
ENSG00000068654	2	86247339	86333278	-1
ENSG00000111328	12	123745528	123756881	-1
ENSG00000168653	1	39491990	39500308	1
ENSG00000228672	5	138727635	138730885	-1
ENSG00000233670	17	10726858	10741762	-1
ENSG00000170469	5	138732252	138739777	-1
ENSG00000163710	3	142534764	142608045	-1
ENSG00000110713	11	3692313	3819022	-1
ENSG00000188803	17	11144580	11467380	1
ENSG00000204839	8	144648357	144655141	-1
ENSG00000196776	3	107762145	107809872	-1
ENSG00000146094	5	176928908	176938275	-1
ENSG00000158014	1	26363743	26372624	-1
ENSG00000127603	1	39546988	39952849	1
ENSG00000167711	17	1646130	1658562	1
ENSG00000001036	6	143816614	143832827	-1
ENSG00000158022	1	26377795	26394927	-1
ENSG00000188582	3	142668006	142682178	-1
ENSG00000147689	8	124191200	124222314	1
ENSG00000196136	14	95058395	95090983	1
ENSG00000163714	3	142720010	142779567	1
ENSG00000148926	11	10326227	10328944	1
ENSG00000142794	1	21766621	21811498	1
ENSG00000153147	4	144434616	144478639	1
ENSG00000147813	8	144656955	144660819	-1
ENSG00000112208	6	57037124	57049735	1
ENSG00000011376	3	45429998	45590913	1
ENSG00000114446	3	107879659	107941417	-1
ENSG00000139697	12	123773656	123834988	-1
ENSG00000007174	17	11501748	11873485	1
ENSG00000132386	17	1665253	1680868	1
ENSG00000112419	6	143857982	144152322	1
ENSG00000092969	1	218519577	218617961	1
ENSG00000183258	5	176938578	176944470	-1
ENSG00000189376	8	124232196	124253638	-1
ENSG00000175087	1	26437664	26452034	1
ENSG00000197245	1	26485511	26489119	1
ENSG00000133805	11	10329860	10529126	1
ENSG00000112232	6	62390139	62996132	-1
ENSG00000106976	9	130965658	131017527	1
ENSG00000133937	14	95234553	95236562	-1
ENSG00000100697	14	95552565	95624347	-1
ENSG00000142675	1	26503894	26516377	1
ENSG00000184584	5	138855119	138862520	-1
ENSG00000165156	8	124260697	124287781	-1
ENSG00000114455	3	108015376	108097132	1
ENSG00000186532	17	1682779	1733928	-1
ENSG00000183955	12	123868320	123893905	1
ENSG00000146166	6	63985856	64029882	-1
ENSG00000135547	6	126068810	126082415	1
ENSG00000183090	4	144498455	144621828	-1
ENSG00000144791	3	45596886	45727830	1
ENSG00000143353	1	219347186	219386207	1
ENSG00000146067	5	176946789	176981542	-1
ENSG00000162551	1	21835858	21904905	1
ENSG00000104529	8	144661867	144681711	-1
ENSG00000168743	4	106815932	106925184	1
ENSG00000112245	6	64231666	64293492	1
ENSG00000035499	5	59892739	59996017	-1
ENSG00000156802	8	124332090	124428590	-1
ENSG00000144821	3	108099216	108248169	-1
ENSG00000155324	5	125695824	125832186	1
ENSG00000125787	20	3024268	3026393	1
ENSG00000211456	3	45730548	45786901	1
ENSG00000131508	5	138906016	139008018	1
ENSG00000175040	3	142838173	142841800	1
ENSG00000125901	20	3026591	3028900	1
ENSG00000101405	20	3052266	3053163	1
ENSG00000101200	20	3063202	3065370	-1
ENSG00000152128	2	135213330	135476570	-1
ENSG00000178662	2	166326157	166545917	1
ENSG00000185019	20	3088219	3140842	-1
ENSG00000150977	12	123899936	123921264	-1
ENSG00000184209	12	123942188	123957701	1
ENSG00000132383	17	1732996	1803376	1
ENSG00000135521	6	144164481	144184949	1
ENSG00000111912	6	126102307	126252266	1
ENSG00000215251	20	3127165	3140543	-1
ENSG00000118482	6	64345725	64489229	1
ENSG00000181804	3	142984064	143567373	-1
ENSG00000088899	20	3143263	3154192	-1
ENSG00000188026	12	123955925	124018265	-1
ENSG00000185924	17	1839299	1928178	-1
ENSG00000171604	5	139026884	139063467	1
ENSG00000108963	17	1933404	1946724	1
ENSG00000132300	2	86333305	86369280	1
ENSG00000198171	20	3170996	3185331	-1
ENSG00000153086	2	135596117	135659604	1
ENSG00000148985	11	3818954	3847601	1
ENSG00000181744	3	143690640	143767561	1
ENSG00000154957	17	11880762	11900827	-1
ENSG00000118491	6	144185573	144259483	1
ENSG00000115339	2	166604101	166651192	-1
ENSG00000082258	2	135675805	135716912	1
ENSG00000110315	11	10533225	10562777	-1
ENSG00000125877	20	3189514	3204516	1
ENSG00000126882	9	134133463	134151934	-1
ENSG00000196660	1	219858769	220131989	-1
ENSG00000163507	3	108268833	108308491	-1
ENSG00000133800	11	10578513	10633236	-1
ENSG00000164181	5	60047618	60140216	-1
ENSG00000065559	17	11924141	12047147	1
ENSG00000160539	9	134165081	134184649	1
ENSG00000163687	3	58177984	58200424	-1
ENSG00000170180	4	145030457	145061904	-1
ENSG00000086598	12	124069078	124083116	1
ENSG00000136628	1	220141943	220220000	-1
ENSG00000130723	9	134269480	134375584	1
ENSG00000145348	4	106965474	107242652	-1
ENSG00000076864	1	21922708	21995856	-1
ENSG00000152952	3	145787227	145881440	-1
ENSG00000118495	6	144261437	144385735	-1
ENSG00000141052	17	12569207	12672266	1
ENSG00000072952	11	10594638	10715535	-1
ENSG00000088836	20	3208063	3219887	-1
ENSG00000146005	5	139175406	139224051	1
ENSG00000123607	2	166713985	166810353	-1
ENSG00000167110	9	131018108	131038274	-1
ENSG00000164904	5	125877533	125931110	-1
ENSG00000169976	6	144416018	144416754	-1
ENSG00000188782	1	26517052	26529459	1
ENSG00000114698	3	145910126	145968966	-1
ENSG00000006740	17	12692856	12894960	1
ENSG00000158458	5	139226364	139422884	-1
ENSG00000177374	17	1957448	1962980	1
ENSG00000049167	5	60169658	60240900	-1
ENSG00000130695	1	26560691	26605299	1
ENSG00000135604	6	144471663	144509507	1
ENSG00000111364	12	124086624	124105482	1
ENSG00000188107	6	64429876	66417118	-1
ENSG00000111911	6	126277927	126301387	1
ENSG00000152818	6	144606837	145174170	1
ENSG00000183682	1	39957318	39991607	1
ENSG00000173166	2	204259068	204400133	-1
ENSG00000163686	3	58223233	58281420	1
ENSG00000070366	17	1963133	2207065	-1
ENSG00000090621	1	40026488	40042462	-1
ENSG00000176601	2	135722061	135805038	-1
ENSG00000163817	3	45796942	45838027	-1
ENSG00000156795	8	124428965	124479470	1
ENSG00000142669	1	26605667	26608007	1
ENSG00000088854	20	3229951	3388272	-1
ENSG00000165959	14	95654735	95786243	-1
ENSG00000066651	6	126307576	126360937	1
ENSG00000145911	5	177540444	177553088	1
ENSG00000164161	4	145567173	145666423	1
ENSG00000130714	9	134378289	134399193	1
ENSG00000163746	3	146109208	146213778	-1
ENSG00000111361	12	124104953	124118313	-1
ENSG00000145916	5	177557997	177577566	1
ENSG00000198919	3	108308529	108413693	1
ENSG00000156804	8	124510129	124553446	-1
ENSG00000163818	3	45864808	45957534	-1
ENSG00000188313	3	146232967	146262651	-1
ENSG00000164182	5	60240956	60448853	1
ENSG00000134571	11	47352957	47374253	-1
ENSG00000164162	4	145888264	146019693	-1
ENSG00000158062	1	26607819	26644854	-1
ENSG00000188725	5	60453536	60458301	-1
ENSG00000168297	3	58318607	58411748	1
ENSG00000132305	2	86371055	86422893	-1
ENSG00000178562	2	204571198	204602557	1
ENSG00000144285	2	166845670	166930149	-1
ENSG00000145912	5	177576461	177580968	-1
ENSG00000163599	2	204732509	204738683	1
ENSG00000231213	3	146294342	146324003	-1
ENSG00000203760	6	126661320	126670021	1
ENSG00000176438	14	95883941	95942173	-1
ENSG00000167720	17	2206677	2228554	1
ENSG00000185129	5	139487362	139496321	1
ENSG00000197451	5	177631508	177638164	1
ENSG00000006744	17	12895708	12921504	-1
ENSG00000182700	5	139505521	139508391	1
ENSG00000130449	5	60628100	60841997	1
ENSG00000198730	11	10772534	10801290	1
ENSG00000163515	3	108462271	108476231	-1
ENSG00000163600	2	204801471	204826300	1
ENSG00000163519	3	108541545	108573852	1
ENSG00000146374	6	127439749	127518910	1
ENSG00000174963	3	147103833	147124647	-1
ENSG00000068796	5	61601989	61833076	1
ENSG00000179886	8	144680074	144682485	1
ENSG00000164902	5	125935960	125962944	1
ENSG00000104524	8	144686083	144691943	-1
ENSG00000118518	6	127587755	127609712	1
ENSG00000164163	4	146019084	146050331	1
ENSG00000116117	2	205410516	206484886	1
ENSG00000110321	11	10818597	10830657	-1
ENSG00000135298	6	69345259	70099403	1
ENSG00000196900	5	125967414	125971979	1
ENSG00000163909	1	40089825	40105617	-1
ENSG00000113368	5	126112315	126172712	1
ENSG00000138472	3	108626639	108672742	-1
ENSG00000173585	3	45927996	45944667	1
ENSG00000175309	5	177635498	177659792	-1
ENSG00000113070	5	139712428	139726216	-1
ENSG00000182512	14	95999840	96011061	1
ENSG00000084072	1	40157854	40229586	1
ENSG00000167721	17	2225951	2240801	-1
ENSG00000162813	1	220230824	220263804	-1
ENSG00000169432	2	167051695	167232503	-1
ENSG00000093144	6	127609855	127664754	-1
ENSG00000213231	14	96152754	96158965	1
ENSG00000125861	20	3639939	3644046	-1
ENSG00000114487	3	108677086	108836989	-1
ENSG00000104522	8	144694788	144700218	-1
ENSG00000144891	3	148415571	148460795	1
ENSG00000149451	20	3648612	3662893	-1
ENSG00000163820	3	45959396	46037316	-1
ENSG00000153002	3	148508889	148577974	1
ENSG00000113073	5	139739787	139754722	1
ENSG00000141258	17	2240792	2284352	1
ENSG00000100721	14	96176304	96180533	-1
ENSG00000153976	17	13399006	13505244	-1
ENSG00000118257	2	206546714	206662857	1
ENSG00000164164	4	146031990	146101313	-1
ENSG00000164022	4	107236701	107270383	1
ENSG00000006695	17	13972813	14111994	1
ENSG00000169442	1	26644448	26647014	1
ENSG00000155011	4	107842959	108204963	-1
ENSG00000176092	1	26648350	26680621	-1
ENSG00000165915	11	47428683	47438047	1
ENSG00000173926	5	126203406	126366500	-1
ENSG00000163530	3	109012635	109035364	-1
ENSG00000168291	3	58413357	58419584	-1
ENSG00000121570	3	109044988	109056419	-1
ENSG00000223510	17	14138990	14140179	-1
ENSG00000050767	5	177664619	178017556	-1
ENSG00000183309	8	144718183	144738588	1
ENSG00000125430	17	14204400	14252721	1
ENSG00000198754	1	40235195	40237020	-1
ENSG00000163751	3	148583043	148614983	1
ENSG00000043514	1	40306708	40349183	-1
ENSG00000164241	5	126378250	126409184	-1
ENSG00000163754	3	148709128	148745419	1
ENSG00000138801	4	108511433	108641608	-1
ENSG00000145794	5	126626523	126801429	1
ENSG00000113240	5	178029665	178057616	-1
ENSG00000236287	11	10833621	10880343	-1
ENSG00000109099	17	15133095	15168643	-1
ENSG00000070444	17	2287354	2304412	-1
ENSG00000169131	5	178138593	178157703	-1
ENSG00000088827	20	3667617	3687775	-1
ENSG00000071794	3	148747914	148804341	-1
ENSG00000176083	1	26688125	26701013	-1
ENSG00000130717	9	134399188	134406655	-1
ENSG00000001617	3	50192478	50226508	1
ENSG00000165916	11	47440320	47447993	-1
ENSG00000110328	11	11292423	11643552	-1
ENSG00000178338	5	178286954	178315123	1
ENSG00000162885	1	235613238	235667781	-1
ENSG00000198939	5	178322895	178360213	1
ENSG00000127804	17	2319343	2415185	-1
ENSG00000164023	4	108745719	108836203	1
ENSG00000178187	5	178368192	178393434	1
ENSG00000138668	4	83273651	83295656	-1
ENSG00000125409	17	15207128	15244958	-1
ENSG00000114933	2	206858445	206951027	-1
ENSG00000140522	15	89753100	89764982	-1
ENSG00000170242	11	11862970	11980870	1
ENSG00000152767	13	98795434	99102023	1
ENSG00000156671	10	76859344	76941881	1
ENSG00000164244	5	126853301	126890782	1
ENSG00000132622	20	3713314	3733758	1
ENSG00000140525	15	89787180	89860492	1
ENSG00000112214	6	97010424	97064512	1
ENSG00000239704	17	15339332	15408394	-1
ENSG00000168301	3	58477841	58488087	1
ENSG00000131914	1	26737269	26756213	1
ENSG00000189320	7	135413096	135433594	-1
ENSG00000155016	4	108852525	108874613	1
ENSG00000164035	4	101316498	101801283	-1
ENSG00000168243	1	235710987	235814054	-1
ENSG00000165637	10	76969912	76991206	1
ENSG00000117682	1	26758773	26797785	1
ENSG00000153093	2	111490150	111875799	1
ENSG00000168306	3	58490863	58523046	-1
ENSG00000175106	17	15341205	15466909	-1
ENSG00000111816	6	116262693	116381921	-1
ENSG00000112218	6	97245888	97285353	-1
ENSG00000145780	5	114856608	114880591	-1
ENSG00000143669	1	235824341	236046940	-1
ENSG00000138796	4	108910870	108956331	1
ENSG00000105887	7	135611509	135662101	-1
ENSG00000178425	6	116422012	116566855	1
ENSG00000007168	17	2496504	2588888	1
ENSG00000163263	1	154171848	154178809	-1
ENSG00000101220	20	3734155	3749034	-1
ENSG00000143612	1	154179196	154193104	-1
ENSG00000139797	13	98828039	98829519	-1
ENSG00000102572	13	99102455	99230194	-1
ENSG00000113812	3	53901093	53916229	-1
ENSG00000107263	9	134452157	134615461	-1
ENSG00000165917	11	47459308	47470730	-1
ENSG00000181072	7	136553416	136705002	1
ENSG00000189367	6	127761488	127780536	-1
ENSG00000123545	6	97337189	97345757	-1
ENSG00000057149	18	61322431	61329197	-1
ENSG00000134970	5	114949205	114968689	-1
ENSG00000205279	5	126984736	126994322	1
ENSG00000123500	6	116440086	116479910	-1
ENSG00000255181	8	144788864	144790279	-1
ENSG00000064651	5	127419458	127525380	1
ENSG00000186231	6	97372605	97588630	1
ENSG00000129596	5	115140430	115152651	-1
ENSG00000166396	18	61420169	61472604	1
ENSG00000116990	1	40361098	40367928	-1
ENSG00000129657	17	75082798	75213179	1
ENSG00000136731	2	128848774	128953251	1
ENSG00000088386	13	99336898	99404908	-1
ENSG00000101222	20	3758151	3762095	-1
ENSG00000184530	6	127840600	127912962	1
ENSG00000168309	3	58549844	58613337	-1
ENSG00000197632	18	61538926	61571124	1
ENSG00000132361	17	2592680	2615957	-1
ENSG00000152795	4	83343717	83351294	-1
ENSG00000242550	18	61564408	61603345	1
ENSG00000138795	4	108968701	109090112	-1
ENSG00000113811	3	53918437	53926015	-1
ENSG00000221887	18	61616535	61649008	1
ENSG00000105894	7	136912088	137028611	-1
ENSG00000168389	1	40420802	40435638	1
ENSG00000140521	15	89859534	89878092	-1
ENSG00000138814	4	101944566	102269435	-1
ENSG00000134480	5	86687311	86708836	-1
ENSG00000157680	7	137073563	137531838	-1
ENSG00000172673	6	128029217	128239776	-1
ENSG00000187189	6	116571151	116575261	-1
ENSG00000166401	18	61637159	61672278	1
ENSG00000153094	2	111876955	111924587	1
ENSG00000221926	17	15531274	15587625	-1
ENSG00000157445	3	54156574	55108584	1
ENSG00000115850	2	136545410	136594750	-1
ENSG00000088387	13	99445741	99738879	-1
ENSG00000160563	9	134735494	134955295	-1
ENSG00000152894	6	128289924	128841870	-1
ENSG00000111817	6	116575336	116759442	1
ENSG00000050165	11	11984653	12031316	-1
ENSG00000146263	6	97590037	97731093	-1
ENSG00000125817	20	3764498	3767337	-1
ENSG00000143569	1	154192655	154243986	1
ENSG00000101224	20	3767578	3786762	1
ENSG00000145782	5	115163893	115177555	-1
ENSG00000198830	1	26798941	26802463	1
ENSG00000189241	6	116597741	116601066	-1
ENSG00000196358	9	135037334	135119921	1
ENSG00000188820	6	116782533	116784934	1
ENSG00000164180	5	87485450	87565293	-1
ENSG00000173626	6	116816152	116866773	-1
ENSG00000178033	6	116832809	116845955	1
ENSG00000198643	3	58619673	58652575	-1
ENSG00000117676	1	26856252	26901521	1
ENSG00000081138	18	63417488	63548638	1
ENSG00000182158	7	137559725	137686813	-1
ENSG00000164451	6	116850174	116880031	1
ENSG00000140519	15	89998680	90039844	-1
ENSG00000177879	5	115177178	115249778	1
ENSG00000145293	4	83351715	83382244	1
ENSG00000165644	10	76993727	76995788	-1
ENSG00000076003	2	136597196	136633996	-1
ENSG00000071991	18	64168320	64271375	-1
ENSG00000153064	4	102332443	102995969	1
ENSG00000138829	5	127593601	127994878	-1
ENSG00000107290	9	135136743	135230372	-1
ENSG00000166479	18	66340925	66382535	-1
ENSG00000122787	7	137687070	137802732	1
ENSG00000184486	6	99282580	99286660	1
ENSG00000131236	1	40505905	40538321	1
ENSG00000111832	6	116892530	116918838	1
ENSG00000249242	4	83405743	83483510	-1
ENSG00000132359	17	2680350	2941033	1
ENSG00000140534	15	90118713	90174287	1
ENSG00000163689	3	58703092	59035810	-1
ENSG00000214706	3	50325163	50330349	-1
ENSG00000144771	3	54952264	55001115	-1
ENSG00000166813	15	90152020	90198682	-1
ENSG00000165655	10	77039484	77161664	-1
ENSG00000114251	3	55499743	55523973	-1
ENSG00000133816	11	12115543	12285334	1
ENSG00000150636	18	66382446	66722426	1
ENSG00000125843	20	3801178	3805949	1
ENSG00000172901	5	115298151	115394680	1
ENSG00000116962	1	236139130	236228462	-1
ENSG00000166819	15	90207596	90222658	-1
ENSG00000109475	4	109541722	109551568	1
ENSG00000146267	6	99728536	99797938	-1
ENSG00000166821	15	90220995	90234014	-1
ENSG00000088888	20	3827487	3849280	1
ENSG00000115866	2	136664247	136743670	-1
ENSG00000145284	4	83550692	83720010	-1
ENSG00000206052	18	67068291	67516323	1
ENSG00000140527	15	90234028	90286869	1
ENSG00000132423	6	99817276	99842080	-1
ENSG00000187672	3	55542336	56502391	-1
ENSG00000198856	4	109571740	109588976	1
ENSG00000150637	18	67498394	67629039	-1
ENSG00000214946	17	15635561	15649476	1
ENSG00000138674	4	83739814	83822319	-1
ENSG00000134882	13	99853028	100038688	1
ENSG00000111834	6	116937642	116954148	1
ENSG00000122779	7	138144953	138274738	1
